,기온(°C),강수량(mm),풍속(m__s),습도(%),증기압(hPa),현지기압(hPa),일조(hr),지면온도(°C),SO2,CO,O3,NO2,PM10,PM25
234,4.7,0.0,0.4,33.0,2.8,1012.3,0.1,2.2,0.004,0.3,0.012,0.04,64.0,42.0
235,3.8,0.0,1.5,37.0,3.0,1012.8,0.0,0.7,0.004,0.3,0.009,0.041,57.0,27.0
236,3.2,0.0,1.4,36.0,2.8,1012.9,0.0,0.8,0.004,0.3,0.016,0.033,66.0,46.0
237,2.9,0.0,0.7,39.0,2.9,1013.4,0.0,0.2,0.004,0.3,0.01,0.039,52.0,45.0
238,2.5,0.0,1.1,42.0,3.1,1013.7,0.0,0.2,0.003,0.3,0.016,0.03,65.0,49.0
239,2.1,0.0,3.1,45.0,3.2,1014.1,0.0,0.0,0.003,0.3,0.021,0.024,63.0,45.0
240,1.5,0.0,1.3,46.0,3.1,1014.2,0.0,-0.7,0.003,0.3,0.022,0.02,58.0,43.0
241,0.9,0.0,1.1,47.0,3.1,1014.3,0.0,-1.3,0.004,0.4,0.021,0.02,53.0,38.0
242,0.3,0.0,2.1,45.0,2.8,1014.6,0.0,-1.4,0.006,0.3,0.02,0.02,56.0,47.0
243,-0.2,0.0,2.1,40.0,2.4,1014.5,0.0,-2.1,0.006,0.3,0.021,0.019,50.0,38.0
244,-0.9,0.0,2.2,37.0,2.1,1014.4,0.0,-2.7,0.005,0.2,0.026,0.015,48.0,36.0
245,-1.5,0.0,2.3,36.0,2.0,1015.0,0.0,-3.1,0.004,0.2,0.024,0.017,45.0,24.0
246,-1.8,0.0,2.9,34.0,1.8,1015.4,0.0,-2.9,0.005,0.2,0.02,0.022,33.0,21.0
247,-2.1,0.0,2.1,34.0,1.8,1016.1,0.0,-3.2,0.004,0.2,0.014,0.029,36.0,24.0
248,-1.9,0.0,2.2,27.0,1.4,1016.9,0.3,-3.2,0.004,0.4,0.015,0.03,45.0,26.0
249,-1.7,0.0,4.4,22.0,1.2,1017.5,0.9,-1.4,0.004,0.3,0.022,0.024,58.0,22.0
250,-1.2,0.0,3.6,23.0,1.3,1017.4,1.0,1.7,0.004,0.3,0.021,0.026,67.0,28.0
251,-0.1,0.0,2.4,19.0,1.1,1017.0,1.0,6.8,0.005,0.2,0.026,0.021,57.0,26.0
252,3.1,0.0,2.0,19.0,1.5,1015.2,1.0,14.8,0.004,0.2,0.028,0.018,50.0,23.0
253,3.2,0.0,3.8,24.0,1.8,1014.4,1.0,12.0,0.004,0.2,0.027,0.019,35.0,17.0
254,4.2,0.0,3.8,26.0,2.1,1013.6,1.0,13.0,0.004,0.2,0.027,0.021,38.0,17.0
255,4.3,0.0,3.6,26.0,2.2,1013.3,1.0,10.9,0.006,0.3,0.024,0.026,45.0,21.0
256,3.5,0.0,3.3,26.0,2.0,1013.4,1.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0
257,3.3,0.0,4.7,29.0,2.3,1013.5,1.0,2.7,0.004,0.3,0.01,0.038,52.0,31.0
258,2.1,0.0,2.4,31.0,2.2,1013.4,0.2,0.4,0.004,0.4,0.005,0.046,44.0,25.0
259,1.3,0.0,1.9,34.0,2.3,1013.1,0.0,-1.4,0.003,0.3,0.007,0.04,59.0,30.0
260,1.1,0.0,1.5,35.0,2.3,1013.1,0.0,-1.4,0.003,0.4,0.008,0.038,51.0,29.0
261,1.3,0.0,3.2,46.0,3.1,1013.6,0.0,-0.4,0.002,0.3,0.022,0.022,56.0,40.0
262,1.2,0.0,3.4,50.0,3.3,1014.3,0.0,-0.4,0.002,0.3,0.026,0.017,30.0,24.0
263,1.6,0.0,4.3,48.0,3.3,1013.8,0.0,0.9,0.003,0.3,0.021,0.021,29.0,19.0
264,1.4,0.0,1.4,47.0,3.2,1013.5,0.0,0.4,0.003,0.3,0.022,0.018,29.0,22.0
265,1.0,0.0,1.5,47.0,3.1,1013.3,0.0,0.0,0.004,0.3,0.022,0.018,29.0,25.0
266,0.9,0.0,1.6,43.0,2.8,1013.0,0.0,-0.4,0.003,0.4,0.025,0.015,37.0,29.0
267,0.5,0.0,4.0,42.0,2.7,1013.0,0.0,-1.1,0.003,0.3,0.024,0.017,28.0,20.0
268,0.3,0.0,2.7,41.0,2.6,1012.7,0.0,-1.7,0.003,0.3,0.021,0.021,33.0,24.0
269,-0.4,0.0,1.9,44.0,2.6,1012.0,0.0,-3.0,0.003,0.3,0.017,0.025,32.0,22.0
270,0.2,0.0,4.1,46.0,2.9,1011.2,0.0,-1.7,0.005,0.3,0.016,0.027,31.0,17.0
271,0.7,0.0,4.0,55.0,3.5,1010.9,0.0,-1.3,0.008,0.4,0.007,0.037,48.0,21.0
272,1.1,0.0,4.1,60.0,4.0,1011.2,0.0,0.0,0.008,0.5,0.009,0.035,53.0,24.0
273,2.2,0.0,4.6,62.0,4.4,1011.0,0.0,2.8,0.008,0.5,0.01,0.033,64.0,27.0
274,3.7,0.0,5.0,60.0,4.8,1010.6,0.6,8.2,0.01,0.6,0.013,0.03,78.0,26.0
275,5.3,0.0,5.6,55.0,4.9,1010.2,1.0,12.3,0.009,0.6,0.021,0.023,66.0,30.0
276,6.6,0.0,6.9,51.0,5.0,1008.5,1.0,15.8,0.008,0.5,0.027,0.019,52.0,24.0
277,7.3,0.0,7.9,47.0,4.8,1007.0,1.0,16.4,0.006,0.4,0.029,0.018,45.0,24.0
278,7.7,0.0,7.1,48.0,5.0,1006.1,0.9,16.5,0.005,0.3,0.028,0.019,40.0,21.0
279,8.1,0.0,5.8,42.0,4.5,1005.2,1.0,13.0,0.004,0.3,0.03,0.019,36.0,17.0
280,7.2,0.0,10.0,37.0,3.8,1004.7,1.0,8.2,0.004,0.3,0.029,0.023,42.0,22.0
281,6.7,0.0,6.0,37.0,3.6,1004.7,0.8,6.2,0.005,0.5,0.031,0.026,66.0,37.0
282,6.0,0.0,5.7,37.0,3.5,1004.8,0.0,4.7,0.005,0.5,0.031,0.025,98.0,63.0
283,5.7,0.0,6.5,38.0,3.5,1004.9,0.0,4.1,0.004,0.4,0.035,0.019,93.0,65.0
284,5.2,0.0,6.9,38.0,3.4,1005.0,0.0,3.6,0.004,0.4,0.038,0.013,67.0,41.0
285,4.8,0.0,7.2,40.0,3.5,1004.7,0.0,3.5,0.003,0.4,0.039,0.012,59.0,42.0
286,4.4,0.0,6.3,44.0,3.7,1005.1,0.0,2.9,0.004,0.5,0.036,0.013,62.0,46.0
287,3.5,0.0,4.3,50.0,3.9,1005.3,0.0,1.7,0.005,0.5,0.027,0.019,76.0,54.0
288,2.6,0.0,6.3,49.0,3.6,1005.5,0.0,1.3,0.005,0.5,0.026,0.018,81.0,65.0
289,1.9,0.0,5.8,43.0,3.0,1005.6,0.0,0.5,0.005,0.5,0.027,0.017,88.0,64.0
290,1.0,0.0,5.2,41.0,2.7,1006.0,0.0,-0.3,0.005,0.4,0.028,0.016,83.0,69.0
291,0.5,0.0,6.3,36.0,2.3,1006.6,0.0,-0.7,0.005,0.6,0.028,0.016,71.0,56.0
292,-0.1,0.0,6.0,35.0,2.1,1006.7,0.0,-1.2,0.006,0.3,0.028,0.016,75.0,60.0
293,-0.8,0.0,5.4,35.0,2.0,1006.8,0.0,-1.9,0.006,0.3,0.022,0.021,49.0,33.0
294,-1.2,0.0,3.6,35.0,2.0,1007.5,0.0,-2.5,0.004,0.4,0.017,0.028,42.0,29.0
295,-1.6,0.0,3.7,35.0,1.9,1007.9,0.0,-2.9,0.006,0.2,0.015,0.03,36.0,23.0
296,-1.6,0.0,4.4,37.0,2.0,1008.4,0.1,-2.7,0.003,0.3,0.012,0.035,37.0,25.0
297,0.2,0.0,2.5,33.0,2.0,1008.4,1.0,0.3,0.006,0.3,0.011,0.037,35.0,13.0
298,2.1,0.0,3.9,34.0,2.4,1008.0,1.0,8.6,0.005,0.2,0.026,0.022,45.0,24.0
299,3.5,0.0,4.1,34.0,2.7,1007.5,1.0,12.4,0.004,0.2,0.031,0.016,29.0,17.0
300,4.9,0.0,4.3,35.0,3.0,1006.3,1.0,16.4,0.005,0.3,0.029,0.018,24.0,16.0
301,6.5,0.0,3.4,33.0,3.2,1004.8,1.0,16.7,0.006,0.3,0.029,0.019,29.0,18.0
302,6.1,0.0,5.6,41.0,3.9,1003.7,1.0,14.0,0.007,0.5,0.027,0.024,38.0,24.0
303,5.5,0.0,4.8,50.0,4.5,1003.3,0.8,9.4,0.005,0.5,0.026,0.024,54.0,36.0
304,4.9,0.0,6.4,53.0,4.6,1003.0,0.5,7.3,0.005,0.4,0.026,0.025,67.0,39.0
305,4.8,0.0,6.5,46.0,4.0,1003.3,0.1,5.2,0.004,0.5,0.025,0.026,65.0,45.0
306,3.8,0.0,3.5,44.0,3.5,1004.4,0.0,2.9,0.005,0.5,0.023,0.027,67.0,39.0
307,2.2,0.0,4.4,61.0,4.4,1005.3,0.0,1.8,0.004,0.4,0.026,0.022,72.0,47.0
308,1.4,0.0,4.3,46.0,3.1,1006.5,0.0,0.5,0.004,0.3,0.026,0.02,55.0,41.0
309,0.1,0.0,2.6,42.0,2.6,1007.2,0.0,-0.5,0.005,0.4,0.022,0.022,56.0,38.0
310,-0.6,0.0,5.9,38.0,2.2,1007.2,0.0,-1.4,0.004,0.5,0.019,0.024,65.0,46.0
311,-1.2,0.0,4.0,38.0,2.1,1007.5,0.0,-1.5,0.004,0.5,0.021,0.02,73.0,53.0
312,-1.6,0.0,3.2,40.0,2.2,1007.8,0.0,-1.9,0.005,0.4,0.025,0.015,69.0,46.0
313,-2.1,0.0,2.5,44.0,2.3,1008.2,0.0,-2.3,0.004,0.8,0.026,0.013,56.0,44.0
314,-2.6,0.0,3.6,47.0,2.4,1008.7,0.0,-2.5,0.007,0.5,0.024,0.014,70.0,59.0
315,-3.0,0.0,3.3,49.0,2.4,1009.8,0.0,-2.7,0.006,0.4,0.021,0.017,57.0,39.0
316,-3.2,0.0,2.9,49.0,2.4,1009.9,0.0,-2.7,0.008,1.2,0.022,0.016,50.0,31.0
317,-3.2,0.0,6.5,48.0,2.3,1010.0,0.0,-2.9,0.014,0.3,0.02,0.018,56.0,42.0
318,-3.5,0.0,4.2,50.0,2.4,1010.1,0.0,-3.0,0.004,0.2,0.018,0.02,85.0,59.0
319,-4.0,0.0,3.1,51.0,2.3,1010.6,0.0,-3.1,0.004,0.2,0.015,0.022,55.0,36.0
320,-3.9,0.0,3.8,49.0,2.3,1011.1,0.3,-3.0,0.004,0.3,0.018,0.021,69.0,28.0
321,-2.8,0.0,4.7,45.0,2.2,1011.7,1.0,-2.2,0.005,0.3,0.019,0.02,63.0,26.0
322,-2.2,0.0,4.8,41.0,2.1,1011.8,1.0,-1.4,0.004,0.3,0.022,0.018,64.0,27.0
323,-0.5,0.0,3.4,34.0,2.0,1011.8,1.0,4.5,0.004,0.3,0.025,0.014,76.0,24.0
324,-0.1,0.0,5.9,32.0,1.9,1010.9,1.0,8.3,0.005,0.2,0.026,0.013,77.0,22.0
325,0.6,0.0,7.5,30.0,1.9,1010.1,1.0,11.5,0.004,0.2,0.027,0.013,60.0,13.0
326,1.6,0.0,5.7,26.0,1.8,1009.9,1.0,12.4,0.005,0.3,0.026,0.015,44.0,13.0
327,2.0,0.0,3.8,25.0,1.8,1010.2,1.0,10.8,0.005,0.3,0.025,0.017,41.0,12.0
328,1.4,0.0,3.8,21.0,1.4,1010.4,1.0,6.0,0.004,0.2,0.025,0.017,45.0,13.0
329,0.5,0.0,3.4,18.0,1.1,1010.8,1.0,1.8,0.004,0.2,0.025,0.018,45.0,22.0
330,-1.5,0.0,4.8,18.0,1.0,1011.9,0.2,-0.6,0.004,0.3,0.022,0.02,49.0,16.0
331,-2.5,0.0,4.4,19.0,1.0,1012.2,0.0,-1.3,0.003,0.2,0.02,0.019,41.0,12.0
332,-3.2,0.0,5.1,19.0,0.9,1013.3,0.0,-2.5,0.003,0.2,0.025,0.014,29.0,12.0
333,-4.1,0.0,2.8,23.0,1.0,1014.0,0.0,-3.2,0.003,0.2,0.027,0.011,39.0,13.0
334,-4.9,0.0,3.2,28.0,1.2,1014.8,0.0,-3.7,0.003,0.3,0.025,0.011,38.0,12.0
335,-5.6,0.0,4.0,33.0,1.3,1015.6,0.0,-4.0,0.005,0.3,0.023,0.012,45.0,14.0
336,-6.0,0.0,4.7,36.0,1.4,1015.7,0.0,-4.3,0.003,0.3,0.023,0.01,42.0,19.0
337,-6.3,0.0,3.6,34.0,1.3,1015.4,0.0,-4.6,0.003,0.2,0.023,0.01,42.0,19.0
338,-6.7,0.0,4.0,34.0,1.3,1015.7,0.0,-4.8,0.003,0.2,0.022,0.011,38.0,14.0
339,-7.0,0.0,7.4,34.0,1.2,1016.3,0.0,-5.0,0.002,0.2,0.022,0.011,49.0,13.0
340,-7.2,0.0,6.2,35.0,1.3,1016.7,0.0,-5.2,0.002,0.2,0.02,0.013,55.0,23.0
341,-7.4,0.0,2.2,35.0,1.2,1017.3,0.0,-5.2,0.003,0.2,0.021,0.012,52.0,18.0
342,-7.5,0.0,6.6,35.0,1.2,1016.9,0.0,-5.4,0.003,0.2,0.017,0.016,51.0,18.0
343,-7.7,0.0,5.3,35.0,1.2,1016.6,0.0,-5.4,0.003,0.2,0.017,0.017,57.0,22.0
344,-7.3,0.0,8.3,34.0,1.2,1016.7,0.4,-5.3,0.002,0.2,0.019,0.015,48.0,25.0
345,-5.7,0.0,9.4,29.0,1.2,1016.3,1.0,-4.0,0.002,0.2,0.021,0.015,41.0,21.0
346,-3.9,0.0,6.9,26.0,1.2,1016.7,1.0,-2.7,0.002,0.2,0.024,0.013,47.0,22.0
347,-1.7,0.0,4.8,24.0,1.3,1016.8,1.0,4.0,0.002,0.2,0.025,0.013,46.0,20.0
348,1.3,0.0,3.4,21.0,1.4,1015.9,1.0,8.1,0.002,0.2,0.027,0.012,40.0,19.0
349,2.5,0.0,2.6,20.0,1.5,1015.0,1.0,10.8,0.002,0.2,0.03,0.01,35.0,17.0
350,3.8,0.0,3.2,17.0,1.4,1014.1,1.0,12.7,0.002,0.2,0.03,0.011,25.0,17.0
351,5.0,0.0,3.1,18.0,1.6,1013.9,1.0,11.8,0.002,0.2,0.029,0.013,28.0,16.0
352,4.1,0.0,3.1,18.0,1.5,1014.0,1.0,6.8,0.002,0.2,0.029,0.013,15.0,16.0
353,3.9,0.0,2.3,19.0,1.5,1014.2,1.0,2.4,0.002,0.2,0.026,0.015,17.0,13.0
354,2.1,0.0,1.7,19.0,1.4,1014.4,0.3,0.2,0.002,0.3,0.019,0.022,23.0,11.0
355,1.1,0.0,2.2,22.0,1.5,1014.7,0.0,-1.2,0.002,0.3,0.014,0.029,26.0,12.0
356,1.0,0.0,4.1,22.0,1.5,1014.7,0.0,-1.0,0.002,0.3,0.009,0.032,42.0,19.0
357,0.6,0.0,3.2,23.0,1.5,1015.1,0.0,-1.9,0.003,0.3,0.008,0.034,26.0,18.0
358,0.1,0.0,4.1,23.0,1.4,1015.1,0.0,-2.4,0.003,0.3,0.015,0.025,38.0,23.0
359,-0.4,0.0,5.6,24.0,1.4,1014.5,0.0,-2.7,0.003,0.3,0.015,0.023,29.0,18.0
360,-0.7,0.0,6.5,25.0,1.5,1014.4,0.0,-2.8,0.003,0.3,0.016,0.02,37.0,21.0
361,-1.3,0.0,5.9,28.0,1.6,1014.2,0.0,-3.2,0.003,0.2,0.025,0.012,34.0,21.0
362,-1.7,0.0,7.0,29.0,1.6,1014.5,0.0,-3.5,0.004,0.3,0.02,0.016,27.0,17.0
363,-2.1,0.0,7.4,30.0,1.6,1015.5,0.0,-3.6,0.003,0.3,0.027,0.011,36.0,18.0
364,-2.4,0.0,3.9,29.0,1.5,1015.7,0.0,-3.8,0.003,0.3,0.024,0.012,36.0,18.0
365,-3.0,0.0,5.4,31.0,1.5,1016.2,0.0,-4.1,0.004,0.8,0.02,0.015,32.0,22.0
366,-3.5,0.0,2.1,33.0,1.6,1016.6,0.0,-4.7,0.003,0.8,0.014,0.023,51.0,35.0
367,-3.3,0.0,5.4,34.0,1.6,1017.1,0.0,-4.5,0.003,0.6,0.009,0.031,66.0,45.0
368,-2.7,0.0,3.3,32.0,1.6,1017.4,0.4,-4.2,0.004,0.5,0.008,0.034,73.0,41.0
369,-1.1,0.0,3.4,30.0,1.7,1017.4,1.0,-2.6,0.006,0.4,0.014,0.028,72.0,42.0
370,0.0,0.0,4.7,32.0,2.0,1017.9,1.0,-1.1,0.004,0.3,0.018,0.025,72.0,38.0
371,1.3,0.0,5.2,30.0,2.0,1018.1,1.0,4.4,0.004,0.3,0.021,0.023,69.0,38.0
372,3.5,0.0,3.4,28.0,2.2,1017.3,1.0,9.5,0.008,0.3,0.022,0.022,58.0,30.0
373,5.9,0.0,2.1,25.0,2.3,1016.7,1.0,14.5,0.005,0.3,0.024,0.02,49.0,28.0
374,7.4,0.0,3.0,26.0,2.7,1016.8,1.0,15.8,0.004,0.3,0.023,0.023,45.0,25.0
375,8.1,0.0,1.3,26.0,2.8,1017.0,1.0,14.3,0.004,0.2,0.02,0.026,42.0,24.0
376,6.9,0.0,2.0,27.0,2.7,1017.7,1.0,10.0,0.005,0.3,0.016,0.031,40.0,25.0
377,5.7,0.0,2.9,29.0,2.7,1018.1,1.0,5.2,0.003,0.3,0.011,0.037,48.0,28.0
378,3.5,0.0,3.5,32.0,2.5,1018.7,0.3,2.6,0.003,0.4,0.004,0.047,48.0,28.0
379,3.1,0.0,4.3,32.0,2.4,1019.2,0.0,1.5,0.003,0.4,0.004,0.048,47.0,29.0
380,2.5,0.0,0.7,32.0,2.3,1019.3,0.0,0.0,0.006,0.5,0.003,0.05,54.0,25.0
381,1.7,0.0,0.9,36.0,2.5,1020.0,0.0,-0.8,0.004,0.4,0.003,0.047,58.0,28.0
382,1.3,0.0,0.9,36.0,2.4,1020.5,0.0,-1.3,0.005,0.4,0.003,0.046,45.0,29.0
383,1.1,0.0,1.5,37.0,2.4,1020.8,0.0,-1.2,0.005,0.6,0.003,0.044,45.0,23.0
384,0.7,0.0,1.3,37.0,2.4,1020.9,0.0,-1.9,0.004,1.1,0.01,0.032,65.0,38.0
385,0.6,0.0,1.1,39.0,2.5,1020.6,0.0,-2.5,0.005,1.0,0.005,0.037,40.0,27.0
386,1.0,0.0,1.6,38.0,2.5,1020.8,0.0,-2.7,0.006,0.8,0.007,0.033,68.0,40.0
387,0.5,0.0,0.6,46.0,2.9,1021.2,0.0,-3.0,0.005,0.5,0.007,0.031,84.0,60.0
388,0.0,0.0,0.3,49.0,3.0,1021.5,0.0,-3.2,0.005,0.6,0.008,0.03,64.0,37.0
389,0.7,0.0,1.3,48.0,3.1,1021.8,0.0,-2.7,0.005,0.9,0.007,0.032,68.0,43.0
390,0.3,0.0,0.8,49.0,3.1,1021.9,0.0,-2.7,0.005,0.9,0.004,0.037,89.0,51.0
391,0.2,0.0,1.1,48.0,3.0,1022.2,0.0,-3.1,0.005,0.8,0.003,0.041,84.0,55.0
392,0.3,0.0,1.4,50.0,3.1,1022.3,0.3,-2.8,0.006,0.6,0.004,0.043,90.0,53.0
393,3.1,0.0,1.5,42.0,3.2,1022.4,1.0,-0.7,0.007,0.7,0.004,0.051,93.0,50.0
394,5.5,0.0,1.0,35.0,3.2,1022.5,1.0,0.8,0.006,0.6,0.006,0.044,120.0,68.0
395,7.8,0.0,1.2,37.0,3.9,1022.6,1.0,7.4,0.006,0.6,0.008,0.045,96.0,53.0
396,8.8,0.0,1.2,37.0,4.2,1021.6,1.0,13.0,0.007,0.4,0.009,0.043,102.0,48.0
397,9.4,0.0,1.5,31.0,3.6,1020.8,1.0,13.4,0.006,0.4,0.011,0.041,69.0,42.0
398,9.3,0.0,1.9,31.0,3.6,1020.4,0.6,12.5,0.005,0.3,0.011,0.04,58.0,31.0
399,8.2,0.0,1.4,33.0,3.6,1020.5,0.1,10.4,0.006,0.3,0.008,0.044,55.0,27.0
400,7.6,0.0,1.4,32.0,3.3,1020.5,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0
401,6.7,0.0,1.1,35.0,3.4,1020.7,0.0,6.4,0.004,0.4,0.003,0.051,69.0,34.0
402,5.7,0.0,1.9,41.0,3.8,1020.8,0.0,4.4,0.005,0.8,0.003,0.062,69.0,39.0
403,5.3,0.0,1.0,45.0,4.0,1021.2,0.0,3.0,0.005,0.7,0.003,0.061,93.0,57.0
404,5.0,0.0,0.8,49.0,4.3,1021.1,0.0,2.0,0.004,0.7,0.003,0.058,125.0,68.0
405,4.7,0.0,0.2,48.0,4.1,1021.3,0.0,0.9,0.005,1.0,0.003,0.062,105.0,65.0
406,4.5,0.0,0.0,47.0,4.0,1021.4,0.0,0.4,0.006,0.9,0.003,0.063,96.0,66.0
407,4.2,0.0,0.6,55.0,4.5,1021.5,0.0,0.0,0.007,0.7,0.003,0.053,149.0,0.0
408,3.8,0.0,0.2,58.0,4.6,1021.0,0.0,-0.3,0.005,0.6,0.003,0.046,134.0,105.0
409,3.9,0.0,1.1,58.0,4.7,1020.8,0.0,-0.4,0.005,0.6,0.003,0.044,96.0,70.0
410,4.0,0.0,1.9,57.0,4.6,1020.6,0.0,-0.3,0.005,0.6,0.003,0.042,118.0,100.0
411,4.5,0.0,3.2,53.0,4.5,1020.3,0.0,0.1,0.006,1.0,0.003,0.038,114.0,90.0
412,3.9,0.0,2.3,48.0,3.9,1020.5,0.0,-0.1,0.006,0.7,0.003,0.036,118.0,93.0
413,3.4,0.0,2.3,46.0,3.6,1020.3,0.0,-0.3,0.006,0.7,0.004,0.035,96.0,76.0
414,3.4,0.0,2.0,43.0,3.3,1020.1,0.0,-0.3,0.005,0.5,0.003,0.035,107.0,76.0
415,1.7,0.0,4.4,49.0,3.4,1020.8,0.0,-0.3,0.004,0.4,0.003,0.037,76.0,45.0
416,2.6,0.0,2.9,49.0,3.6,1020.9,0.0,-0.3,0.005,0.5,0.005,0.038,69.0,40.0
417,2.8,0.0,1.7,49.0,3.7,1020.7,0.4,0.7,0.007,1.1,0.007,0.037,90.0,55.0
418,5.0,0.0,2.9,45.0,3.9,1020.9,1.0,4.5,0.008,0.7,0.012,0.036,148.0,101.0
419,6.7,0.0,2.6,42.0,4.1,1020.7,0.9,9.5,0.008,0.6,0.018,0.034,148.0,101.0
420,8.0,0.0,3.3,38.0,4.1,1019.5,1.0,15.6,0.008,0.7,0.025,0.031,128.0,95.0
421,7.7,0.0,3.9,38.0,4.0,1018.6,0.8,14.2,0.008,0.6,0.025,0.033,124.0,95.0
422,8.2,0.0,2.7,36.0,3.9,1018.1,1.0,14.7,0.008,0.6,0.025,0.035,121.0,90.0
423,8.7,0.0,1.3,33.0,3.7,1017.7,0.3,13.5,0.009,0.6,0.024,0.039,116.0,89.0
424,8.1,0.0,2.4,34.0,3.7,1018.7,0.3,9.9,0.007,0.6,0.015,0.046,125.0,95.0
425,6.8,0.0,3.9,36.0,3.6,1018.2,0.0,7.1,0.007,0.6,0.012,0.048,110.0,84.0
426,6.2,0.0,4.3,37.0,3.5,1018.3,0.0,5.4,0.007,0.6,0.008,0.053,116.0,85.0
427,5.7,0.0,4.9,37.0,3.4,1018.6,0.0,4.2,0.007,0.7,0.006,0.055,119.0,84.0
428,5.5,0.0,4.7,34.0,3.1,1018.8,0.0,3.6,0.008,0.7,0.013,0.046,115.0,90.0
429,5.1,0.0,5.0,37.0,3.2,1018.4,0.0,3.6,0.01,1.0,0.014,0.043,118.0,96.0
430,4.5,0.0,3.0,39.0,3.3,1018.1,0.0,2.3,0.011,1.0,0.014,0.04,146.0,117.0
431,3.9,0.0,3.7,42.0,3.4,1017.8,0.0,2.2,0.008,0.7,0.021,0.029,167.0,125.0
432,3.3,0.0,4.3,47.0,3.6,1017.4,0.0,1.5,0.008,0.8,0.022,0.026,127.0,110.0
433,2.5,0.0,5.6,52.0,3.8,1016.9,0.0,0.8,0.007,0.8,0.021,0.024,139.0,113.0
434,2.0,0.0,5.7,53.0,3.8,1017.1,0.0,0.3,0.006,0.7,0.02,0.023,130.0,120.0
435,1.6,0.0,2.1,53.0,3.6,1017.0,0.0,-0.7,0.007,0.7,0.019,0.024,119.0,108.0
436,1.0,0.0,1.3,55.0,3.6,1016.8,0.0,-1.5,0.008,0.8,0.014,0.028,125.0,109.0
437,0.6,0.0,1.0,55.0,3.5,1016.5,0.0,-2.1,0.007,0.9,0.01,0.033,147.0,125.0
438,0.5,0.0,0.4,54.0,3.4,1016.5,0.0,-1.6,0.006,0.7,0.011,0.031,143.0,122.0
439,0.4,0.0,0.9,54.0,3.4,1017.0,0.0,-2.0,0.007,0.8,0.004,0.042,124.0,103.0
440,0.8,0.0,1.5,51.0,3.3,1016.4,0.1,-1.4,0.008,0.9,0.004,0.045,144.0,117.0
441,2.0,0.0,0.5,49.0,3.5,1016.6,0.8,-0.2,0.007,0.7,0.008,0.042,163.0,113.0
442,5.5,0.0,0.7,48.0,4.3,1016.0,1.0,4.7,0.008,0.7,0.011,0.04,146.0,106.0
443,7.1,0.0,1.2,48.0,4.9,1015.9,0.6,7.8,0.008,0.8,0.01,0.043,150.0,101.0
444,9.2,0.0,1.5,49.0,5.7,1014.3,1.0,13.8,0.008,0.7,0.011,0.044,169.0,111.0
445,10.0,0.0,1.9,50.0,6.1,1013.1,1.0,15.9,0.007,0.6,0.015,0.042,144.0,107.0
446,9.9,0.0,2.6,50.0,6.1,1012.1,1.0,16.5,0.007,0.6,0.019,0.04,132.0,103.0
447,9.9,0.0,2.4,54.0,6.6,1011.7,1.0,14.5,0.006,0.5,0.023,0.038,104.0,79.0
448,9.0,0.0,1.2,55.0,6.3,1011.8,0.9,10.5,0.005,0.5,0.031,0.031,99.0,75.0
449,8.5,0.0,1.9,58.0,6.4,1010.9,1.0,7.4,0.005,0.6,0.018,0.051,76.0,56.0
450,6.5,0.0,2.0,59.0,5.7,1010.6,0.2,4.5,0.005,0.8,0.01,0.061,76.0,55.0
451,5.9,0.0,3.2,54.0,5.0,1010.5,0.0,3.4,0.006,0.6,0.008,0.061,66.0,55.0
452,5.4,0.0,4.3,50.0,4.5,1010.5,0.0,2.4,0.012,0.6,0.003,0.064,88.0,69.0
453,5.2,0.0,2.9,49.0,4.3,1010.1,0.0,1.9,0.01,0.6,0.003,0.061,101.0,70.0
454,5.2,0.0,4.9,43.0,3.8,1009.3,0.0,2.0,0.008,0.6,0.003,0.059,113.0,84.0
455,4.4,0.0,4.6,47.0,3.9,1008.6,0.0,1.0,0.011,0.6,0.004,0.053,87.0,66.0
456,4.2,0.0,4.9,49.0,4.1,1008.0,0.0,0.8,0.01,0.6,0.003,0.055,90.0,68.0
457,3.7,0.0,6.6,51.0,4.1,1007.2,0.0,0.5,0.007,0.6,0.004,0.051,92.0,78.0
458,3.0,0.0,5.6,52.0,3.9,1006.7,0.0,0.0,0.007,0.7,0.003,0.052,91.0,77.0
459,2.7,0.0,4.6,45.0,3.3,1006.5,0.0,-0.1,0.006,0.6,0.01,0.039,96.0,80.0
460,2.6,0.0,4.8,46.0,3.4,1006.2,0.0,0.2,0.005,0.4,0.029,0.021,101.0,79.0
461,2.7,0.0,4.2,51.0,3.8,1005.4,0.0,1.2,0.004,0.4,0.032,0.019,69.0,58.0
462,2.7,0.0,7.3,62.0,4.6,1004.9,0.0,0.1,0.005,0.5,0.015,0.033,58.0,51.0
463,1.6,0.0,1.7,62.0,4.2,1005.6,0.0,1.1,0.004,0.6,0.007,0.042,79.0,65.0
464,1.8,0.0,4.6,63.0,4.4,1005.8,0.0,0.4,0.004,0.6,0.016,0.03,102.0,76.0
465,2.5,0.0,5.9,62.0,4.5,1005.7,0.5,1.6,0.004,0.6,0.024,0.021,88.0,64.0
466,3.7,0.0,8.0,46.0,3.7,1005.8,1.0,3.4,0.005,0.5,0.029,0.018,88.0,50.0
