������,�����Ͻ�,���(��C),������(mm),ǳ��(m__s),����(%),�����(hPa),�������(hPa),����(hr),����(10m),����µ�(��C),SO2,CO,O3,NO2,PM10,PM25
0.6375690607734806,2018010114,6.4,0.0,3.5,20.0,1.9,1022.8,1.0,1995.0,8.5,0.003,0.6,0.036,0.01,41.0,9.0
0.5469613259668509,2018010115,6.7,0.0,4.3,21.0,2.1,1021.9,1.0,1977.0,9.5,0.003,0.6,0.037,0.009,29.0,9.0
0.3668508287292817,2018010116,7.2,0.0,3.3,22.0,2.2,1022.1,1.0,1979.0,9.3,0.003,0.6,0.036,0.01,30.0,10.0
0.1314917127071823,2018010117,6.9,0.0,2.8,23.0,2.3,1022.3,1.0,1989.0,6.7,0.003,0.6,0.035,0.011,34.0,9.0
0.0044198895027624,2018010118,5.9,0.0,2.6,26.0,2.4,1022.7,0.7,2000.0,2.3,0.003,0.7,0.03,0.018,34.0,8.0
0.0,2018010119,4.9,0.0,2.7,29.0,2.5,1023.3,0.0,2000.0,0.0,0.003,0.7,0.029,0.019,35.0,10.0
0.0,2018010120,4.0,0.0,2.9,31.0,2.5,1023.7,0.0,2000.0,-0.6,0.003,0.7,0.03,0.017,43.0,12.0
0.0,2018010121,3.2,0.0,2.6,34.0,2.6,1024.1,0.0,1980.0,-0.8,0.004,0.8,0.023,0.024,47.0,13.0
0.0,2018010122,1.5,0.0,1.5,40.0,2.7,1024.1,0.0,1836.0,-1.2,0.004,0.8,0.018,0.028,49.0,16.0
0.0,2018010123,-1.3,0.0,0.4,51.0,2.8,1024.7,0.0,1755.0,-2.0,0.004,0.8,0.02,0.024,48.0,19.0
0.0,2018010124,-2.8,0.0,0.2,58.0,2.9,1025.2,0.0,1347.0,-2.7,0.004,0.8,0.012,0.032,45.0,19.0
0.0,2018010201,-3.0,0.0,1.0,60.0,3.0,1025.2,0.0,1495.0,-3.3,0.004,0.8,0.011,0.028,47.0,22.0
0.0,2018010202,-4.0,0.0,0.1,65.0,3.0,1025.3,0.0,1380.0,-3.8,0.004,0.8,0.005,0.032,47.0,20.0
0.0,2018010203,-4.6,0.0,0.2,71.0,3.1,1025.4,0.0,1249.0,-4.3,0.004,0.8,0.005,0.028,50.0,21.0
0.0,2018010204,-5.4,0.0,0.3,75.0,3.1,1025.7,0.0,1326.0,-4.8,0.003,0.8,0.005,0.026,44.0,22.0
0.0,2018010205,-6.1,0.0,0.4,77.0,3.0,1025.2,0.0,1266.0,-5.2,0.004,0.8,0.003,0.029,49.0,24.0
0.0,2018010206,-6.4,0.0,0.2,79.0,3.0,1025.4,0.0,1255.0,-5.7,0.003,0.7,0.004,0.026,45.0,19.0
0.0,2018010207,-6.9,0.0,0.2,79.0,2.9,1025.5,0.0,1185.0,-6.0,0.004,0.8,0.003,0.029,48.0,21.0
0.0011049723756906,2018010208,-7.2,0.0,0.0,82.0,2.9,1025.8,0.0,927.0,-6.2,0.005,0.9,0.003,0.031,56.0,29.0
0.0906077348066298,2018010209,-7.0,0.0,0.2,82.0,3.0,1026.2,0.0,843.0,-6.1,0.01,1.0,0.004,0.036,81.0,41.0
0.2939226519337016,2018010210,-3.7,0.0,0.6,72.0,3.3,1026.4,0.6,1046.0,-3.5,0.017,1.1,0.005,0.037,85.0,46.0
0.4629834254143646,2018010211,0.3,0.0,0.3,54.0,3.4,1026.1,1.0,1385.0,-0.4,0.015,1.0,0.007,0.043,80.0,53.0
0.5657458563535912,2018010212,3.6,0.0,0.4,39.0,3.1,1025.2,1.0,1791.0,3.1,0.033,1.0,0.008,0.045,108.0,56.0
0.5712707182320442,2018010213,5.7,0.0,1.1,28.0,2.6,1024.8,1.0,1754.0,6.7,0.015,0.8,0.018,0.037,74.0,34.0
0.5447513812154696,2018010214,7.1,0.0,1.4,25.0,2.5,1023.6,1.0,1865.0,8.6,0.005,0.7,0.029,0.025,59.0,19.0
0.4574585635359116,2018010215,8.1,0.0,1.3,19.0,2.1,1022.7,1.0,1754.0,9.6,0.006,0.7,0.032,0.025,69.0,19.0
0.2939226519337016,2018010216,8.6,0.0,1.4,20.0,2.2,1022.4,1.0,1845.0,9.1,0.006,0.8,0.037,0.022,82.0,22.0
0.0895027624309392,2018010217,8.6,0.0,1.0,25.0,2.8,1022.4,1.0,1762.0,7.8,0.005,0.8,0.04,0.018,85.0,28.0
0.0033149171270718,2018010218,7.2,0.0,0.9,31.0,3.1,1022.2,0.5,1623.0,4.0,0.005,0.8,0.036,0.02,67.0,25.0
0.0,2018010219,4.4,0.0,0.9,49.0,4.1,1023.0,0.0,1297.0,0.6,0.004,0.8,0.034,0.02,48.0,21.0
0.0,2018010220,4.7,0.0,1.6,56.0,4.8,1023.2,0.0,1085.0,-0.2,0.004,0.8,0.034,0.021,70.0,28.0
0.0,2018010221,5.2,0.0,1.9,53.0,4.7,1022.9,0.0,887.0,0.0,0.004,0.8,0.04,0.017,88.0,34.0
0.0,2018010222,3.6,0.0,1.4,56.0,4.4,1022.7,0.0,840.0,-1.0,0.004,0.8,0.034,0.025,97.0,33.0
0.0,2018010223,0.6,0.0,0.8,71.0,4.5,1022.4,0.0,667.0,-0.9,0.004,0.8,0.036,0.019,96.0,35.0
0.0,2018010224,-0.3,0.0,0.1,74.0,4.4,1023.1,0.0,646.0,-1.4,0.004,0.9,0.033,0.021,102.0,36.0
0.0,2018010301,-0.7,0.0,0.1,76.0,4.4,1023.1,0.0,590.0,-1.8,0.004,0.8,0.034,0.016,83.0,29.0
0.0,2018010302,3.5,0.0,3.3,27.0,2.1,1022.9,0.0,1405.0,-1.4,0.004,0.7,0.033,0.015,67.0,17.0
0.0,2018010303,0.8,0.0,1.1,48.0,3.1,1024.1,0.0,1316.0,-1.9,0.003,0.6,0.033,0.012,37.0,8.0
0.0,2018010304,2.7,0.0,2.6,22.0,1.6,1024.0,0.0,2000.0,-2.0,0.003,0.5,0.033,0.01,19.0,5.0
0.0,2018010305,1.4,0.0,1.7,21.0,1.4,1024.1,0.0,2000.0,-2.1,0.003,0.5,0.032,0.011,14.0,4.0
0.0,2018010306,0.9,0.0,2.0,21.0,1.4,1024.1,0.0,2000.0,-2.4,0.003,0.5,0.032,0.011,16.0,5.0
0.0,2018010307,-0.2,0.0,1.2,27.0,1.6,1025.0,0.0,2000.0,-2.4,0.003,0.5,0.03,0.013,17.0,6.0
0.0011049723756906,2018010308,-1.3,0.0,0.6,30.0,1.7,1025.6,0.0,2000.0,-3.3,0.003,0.5,0.022,0.022,22.0,7.0
0.1027624309392265,2018010309,-2.7,0.0,0.2,37.0,1.8,1025.6,0.0,1987.0,-4.1,0.004,0.6,0.019,0.027,27.0,7.0
0.3348066298342541,2018010310,0.2,0.0,0.3,43.0,2.7,1026.2,0.8,1810.0,-2.2,0.003,0.5,0.027,0.017,24.0,11.0
0.5149171270718232,2018010311,2.3,0.0,1.0,24.0,1.7,1026.5,1.0,2000.0,0.4,0.004,0.5,0.029,0.016,20.0,11.0
0.5977900552486188,2018010312,4.2,0.0,1.0,20.0,1.6,1026.1,1.0,2000.0,3.9,0.004,0.5,0.029,0.016,17.0,16.0
0.6696132596685083,2018010313,4.8,0.0,2.2,17.0,1.5,1024.8,1.0,1991.0,8.1,0.003,0.5,0.035,0.012,17.0,6.0
0.6552486187845303,2018010314,6.2,0.0,1.6,17.0,1.6,1023.4,1.0,2000.0,11.3,0.002,0.5,0.036,0.011,15.0,4.0
0.492817679558011,2018010315,6.1,0.0,3.1,14.0,1.3,1023.0,1.0,2000.0,12.3,0.002,0.5,0.035,0.012,15.0,2.0
0.3370165745856354,2018010316,6.2,0.0,3.1,14.0,1.3,1023.0,1.0,2000.0,10.1,0.002,0.5,0.034,0.013,15.0,2.0
0.1502762430939226,2018010317,5.8,0.0,3.3,15.0,1.4,1023.0,1.0,2000.0,6.9,0.002,0.5,0.031,0.016,18.0,2.0
0.0066298342541436,2018010318,4.6,0.0,2.1,17.0,1.4,1023.3,0.8,2000.0,2.2,0.003,0.6,0.028,0.018,17.0,1.0
0.0,2018010319,3.5,0.0,2.6,20.0,1.6,1023.9,0.0,2000.0,-0.5,0.003,0.6,0.02,0.026,23.0,2.0
0.0,2018010320,2.2,0.0,2.2,26.0,1.9,1023.9,0.0,2000.0,-2.0,0.004,0.6,0.021,0.023,26.0,5.0
0.0,2018010321,-0.3,0.0,0.5,32.0,1.9,1024.5,0.0,2000.0,-1.7,0.003,0.6,0.024,0.019,29.0,7.0
0.0,2018010322,-1.5,0.0,0.8,40.0,2.2,1024.9,0.0,2000.0,-2.3,0.003,0.6,0.023,0.019,26.0,6.0
0.0,2018010323,-2.8,0.0,0.8,46.0,2.3,1024.9,0.0,2000.0,-2.9,0.003,0.6,0.024,0.018,27.0,7.0
0.0,2018010324,-2.0,0.0,0.6,40.0,2.1,1025.1,0.0,2000.0,-2.5,0.003,0.6,0.027,0.014,26.0,9.0
0.0,2018010401,0.3,0.0,1.5,29.0,1.8,1025.0,0.0,2000.0,-1.8,0.004,0.6,0.023,0.016,28.0,12.0
0.0,2018010402,-0.1,0.0,0.8,32.0,1.9,1024.5,0.0,2000.0,-1.8,0.004,0.5,0.027,0.013,31.0,12.0
0.0,2018010403,-0.3,0.0,1.4,34.0,2.0,1024.2,0.0,2000.0,-1.8,0.003,0.5,0.029,0.011,25.0,12.0
0.0,2018010404,-0.5,0.0,0.7,33.0,1.9,1024.4,0.0,2000.0,-1.8,0.003,0.5,0.028,0.012,20.0,10.0
0.0,2018010405,-0.8,0.0,0.9,34.0,2.0,1024.3,0.0,2000.0,-2.0,0.004,0.5,0.025,0.014,17.0,9.0
0.0,2018010406,-1.1,0.0,0.4,34.0,1.9,1024.3,0.0,2000.0,-2.3,0.004,0.5,0.025,0.013,18.0,12.0
0.0,2018010407,-2.0,0.0,0.6,36.0,1.9,1023.8,0.0,2000.0,-2.9,0.003,0.5,0.023,0.016,19.0,11.0
0.0,2018010408,-1.6,0.0,1.0,34.0,1.8,1024.2,0.0,2000.0,-2.7,0.004,0.6,0.013,0.028,29.0,12.0
0.0353591160220994,2018010409,-1.7,0.0,1.3,34.0,1.8,1024.2,0.0,2000.0,-2.1,0.004,0.6,0.014,0.028,29.0,16.0
0.1480662983425414,2018010410,-1.3,0.0,1.7,37.0,2.1,1024.0,0.0,2000.0,-0.9,0.004,0.7,0.019,0.021,36.0,18.0
0.2640883977900553,2018010411,-0.4,0.0,1.9,35.0,2.1,1024.1,0.0,1993.0,0.3,0.005,0.6,0.022,0.018,36.0,22.0
0.4497237569060773,2018010412,0.7,0.0,0.9,33.0,2.1,1023.6,0.4,1983.0,2.3,0.004,0.6,0.026,0.016,30.0,29.0
0.5613259668508287,2018010413,2.4,0.0,1.2,30.0,2.2,1022.1,1.0,2000.0,6.0,0.003,0.6,0.03,0.013,29.0,21.0
0.4629834254143646,2018010414,3.8,0.0,1.1,25.0,2.0,1020.9,1.0,1984.0,9.0,0.003,0.6,0.032,0.012,34.0,13.0
0.3513812154696132,2018010415,4.6,0.0,1.1,22.0,1.9,1019.9,1.0,1983.0,10.3,0.004,0.6,0.031,0.015,27.0,13.0
0.1524861878453038,2018010416,5.2,0.0,1.3,21.0,1.8,1019.5,0.6,2000.0,9.1,0.004,0.6,0.027,0.023,29.0,12.0
0.0386740331491712,2018010417,5.2,0.0,1.4,21.0,1.8,1019.7,0.0,2000.0,6.7,0.004,0.6,0.03,0.021,25.0,10.0
0.0011049723756906,2018010418,4.5,0.0,1.1,21.0,1.8,1019.8,0.0,2000.0,4.4,0.008,0.6,0.025,0.024,26.0,10.0
0.0,2018010419,4.0,0.0,0.6,20.0,1.6,1019.9,0.0,2000.0,2.6,0.006,0.6,0.021,0.028,31.0,12.0
0.0,2018010420,3.1,0.0,0.6,24.0,1.8,1020.0,0.0,2000.0,1.5,0.003,0.6,0.018,0.03,32.0,15.0
0.0,2018010421,2.5,0.0,0.0,28.0,2.0,1020.0,0.0,2000.0,1.1,0.003,0.7,0.01,0.041,46.0,17.0
0.0,2018010422,2.4,0.0,1.1,40.0,2.9,1020.1,0.0,2000.0,0.7,0.003,0.7,0.01,0.038,40.0,18.0
0.0,2018010423,1.0,0.0,0.5,38.0,2.5,1019.3,0.0,2000.0,0.4,0.003,0.7,0.015,0.028,39.0,19.0
0.0,2018010424,1.1,0.0,0.7,34.0,2.3,1018.6,0.0,2000.0,0.2,0.003,0.6,0.021,0.019,32.0,16.0
0.0,2018010501,0.7,0.0,0.3,40.0,2.6,1018.2,0.0,2000.0,0.1,0.004,0.6,0.021,0.019,33.0,18.0
0.0,2018010502,0.4,0.0,0.3,42.0,2.6,1017.9,0.0,2000.0,-0.3,0.005,0.6,0.017,0.021,31.0,19.0
0.0,2018010503,0.1,0.0,0.6,49.0,3.0,1017.6,0.0,2000.0,-0.2,0.004,0.7,0.011,0.024,33.0,18.0
0.0,2018010504,0.2,0.0,0.2,46.0,2.9,1017.7,0.0,2000.0,-0.4,0.007,0.7,0.006,0.03,41.0,22.0
0.0,2018010505,0.4,0.0,0.4,53.0,3.3,1016.9,0.0,2000.0,-0.1,0.006,0.7,0.006,0.031,36.0,20.0
0.0,2018010506,0.4,0.0,1.1,46.0,2.9,1016.3,0.0,2000.0,-0.2,0.004,0.7,0.005,0.031,39.0,21.0
0.0,2018010507,0.3,0.0,0.6,45.0,2.8,1016.2,0.0,2000.0,-0.4,0.004,0.7,0.009,0.029,30.0,20.0
0.0,2018010508,-0.1,0.0,0.0,47.0,2.9,1016.4,0.0,2000.0,-0.3,0.012,0.8,0.006,0.033,40.0,18.0
0.030939226519337,2018010509,0.6,0.0,1.0,48.0,3.1,1016.5,0.0,1806.0,-0.4,0.005,0.8,0.008,0.032,47.0,23.0
0.2132596685082873,2018010510,1.4,0.0,0.8,46.0,3.1,1016.7,0.0,1914.0,1.0,0.004,0.7,0.013,0.025,43.0,22.0
0.4640883977900552,2018010511,2.9,0.0,1.1,34.0,2.6,1016.9,0.6,1915.0,5.2,0.005,0.7,0.022,0.021,40.0,19.0
0.5966850828729282,2018010512,4.1,0.0,1.3,30.0,2.5,1016.0,0.8,1932.0,7.4,0.004,0.6,0.029,0.017,29.0,14.0
0.6320441988950276,2018010513,6.1,0.0,1.2,25.0,2.3,1015.0,0.9,1861.0,12.1,0.004,0.6,0.03,0.017,29.0,14.0
0.6232044198895028,2018010514,7.0,0.0,1.8,21.0,2.1,1013.8,1.0,1992.0,14.4,0.004,0.6,0.031,0.019,25.0,17.0
0.5502762430939226,2018010515,8.0,0.0,2.2,17.0,1.8,1013.1,1.0,2000.0,14.8,0.003,0.5,0.039,0.015,17.0,6.0
0.3779005524861878,2018010516,8.0,0.0,2.4,15.0,1.6,1012.9,1.0,2000.0,12.8,0.003,0.6,0.037,0.016,20.0,8.0
0.1403314917127071,2018010517,7.8,0.0,1.8,15.0,1.6,1013.1,1.0,2000.0,9.4,0.004,0.6,0.033,0.021,22.0,9.0
0.0066298342541436,2018010518,5.7,0.0,3.4,20.0,1.8,1013.2,0.8,2000.0,4.2,0.004,0.6,0.028,0.026,34.0,10.0
0.0,2018010519,4.3,0.0,4.0,23.0,1.9,1013.7,0.0,2000.0,1.6,0.003,0.6,0.03,0.022,33.0,11.0
0.0,2018010520,3.1,0.0,3.5,31.0,2.4,1014.6,0.0,2000.0,0.2,0.003,0.6,0.027,0.022,32.0,12.0
0.0,2018010521,1.6,0.0,0.9,38.0,2.6,1014.9,0.0,2000.0,-1.3,0.003,0.6,0.03,0.019,30.0,12.0
0.0,2018010522,1.4,0.0,1.7,40.0,2.7,1015.2,0.0,2000.0,-1.4,0.003,0.6,0.032,0.016,25.0,11.0
0.0,2018010523,0.9,0.0,1.3,44.0,2.9,1015.5,0.0,2000.0,-1.9,0.003,0.6,0.034,0.013,24.0,11.0
0.0,2018010524,-1.6,0.0,0.7,55.0,3.0,1015.4,0.0,2000.0,-2.6,0.003,0.6,0.034,0.012,20.0,10.0
0.0,2018010601,-2.4,0.0,0.6,63.0,3.2,1015.9,0.0,1978.0,-3.1,0.003,0.7,0.022,0.023,22.0,12.0
0.0,2018010602,-3.5,0.0,0.1,70.0,3.3,1015.7,0.0,1781.0,-3.7,0.003,0.7,0.008,0.037,40.0,16.0
0.0,2018010603,-4.2,0.0,0.6,73.0,3.3,1016.5,0.0,1676.0,-4.2,0.003,0.7,0.012,0.029,38.0,21.0
0.0,2018010604,-5.2,0.0,0.2,75.0,3.1,1017.1,0.0,1525.0,-4.6,0.004,0.7,0.007,0.034,38.0,21.0
0.0,2018010605,-5.8,0.0,0.2,79.0,3.1,1017.1,0.0,1514.0,-5.1,0.004,0.6,0.026,0.02,29.0,12.0
0.0,2018010606,-4.5,0.0,1.2,76.0,3.3,1017.2,0.0,1479.0,-5.3,0.003,0.5,0.033,0.012,19.0,9.0
0.0,2018010607,-6.7,0.0,0.4,82.0,3.0,1017.4,0.0,1215.0,-5.9,0.003,0.5,0.026,0.022,25.0,7.0
0.0011049723756906,2018010608,-5.5,0.0,1.0,79.0,3.2,1017.9,0.0,1244.0,-6.0,0.004,0.5,0.031,0.016,20.0,8.0
0.0839779005524861,2018010609,-6.0,0.0,0.4,73.0,2.9,1018.6,0.0,1180.0,-6.2,0.003,0.5,0.031,0.015,16.0,8.0
0.2972375690607735,2018010610,-2.4,0.0,0.4,64.0,3.3,1019.4,0.7,1822.0,-4.0,0.003,0.5,0.032,0.014,20.0,8.0
0.518232044198895,2018010611,1.7,0.0,0.5,40.0,2.8,1019.9,1.0,2000.0,0.6,0.004,0.5,0.035,0.011,17.0,17.0
0.625414364640884,2018010612,4.3,0.0,1.1,28.0,2.3,1019.9,1.0,2000.0,4.7,0.003,0.5,0.037,0.011,20.0,17.0
0.6696132596685083,2018010613,4.6,0.0,1.7,26.0,2.2,1018.9,1.0,2000.0,8.5,0.003,0.5,0.038,0.01,28.0,14.0
0.6475138121546962,2018010614,6.1,0.0,1.6,22.0,2.1,1017.9,1.0,2000.0,11.2,0.002,0.5,0.039,0.012,27.0,12.0
0.5668508287292817,2018010615,7.5,0.0,1.8,19.0,2.0,1017.0,1.0,2000.0,12.9,0.002,0.5,0.041,0.01,13.0,9.0
0.4022099447513812,2018010616,8.5,0.0,2.1,18.0,2.0,1016.9,1.0,2000.0,12.2,0.002,0.5,0.041,0.01,13.0,8.0
0.1602209944751381,2018010617,9.5,0.0,1.4,17.0,2.0,1017.1,1.0,2000.0,9.5,0.002,0.5,0.038,0.012,19.0,5.0
0.0044198895027624,2018010618,6.0,0.0,0.8,24.0,2.3,1016.6,0.8,2000.0,3.4,0.004,0.6,0.019,0.035,25.0,5.0
0.0,2018010619,4.6,0.0,2.4,32.0,2.7,1018.2,0.0,2000.0,0.2,0.008,0.8,0.006,0.05,60.0,9.0
0.0,2018010620,1.4,0.0,0.5,44.0,3.0,1019.1,0.0,1366.0,-1.6,0.004,0.7,0.005,0.046,45.0,19.0
0.0,2018010621,-0.6,0.0,0.3,50.0,2.9,1019.7,0.0,1587.0,-1.8,0.004,0.8,0.007,0.04,45.0,17.0
0.0,2018010622,-1.9,0.0,0.0,56.0,3.0,1019.6,0.0,1998.0,-2.2,0.004,0.7,0.011,0.03,42.0,17.0
0.0,2018010623,-3.0,0.0,0.6,60.0,3.0,1019.8,0.0,1898.0,-2.8,0.003,0.7,0.007,0.034,40.0,14.0
0.0,2018010624,-3.7,0.0,0.5,63.0,2.9,1020.3,0.0,2000.0,-3.2,0.004,0.8,0.005,0.034,34.0,20.0
0.0,2018010701,-4.1,0.0,0.2,65.0,2.9,1020.5,0.0,2000.0,-3.7,0.004,0.7,0.005,0.032,37.0,21.0
0.0,2018010702,-4.8,0.0,0.0,68.0,2.9,1020.4,0.0,1996.0,-4.2,0.005,0.7,0.005,0.031,36.0,18.0
0.0,2018010703,-6.1,0.0,0.4,70.0,2.7,1020.7,0.0,1976.0,-4.9,0.005,0.7,0.004,0.029,40.0,22.0
0.0,2018010704,-6.0,0.0,0.2,72.0,2.8,1020.4,0.0,1997.0,-4.8,0.006,0.7,0.005,0.028,30.0,15.0
0.0,2018010705,-6.4,0.0,0.5,73.0,2.8,1019.9,0.0,1878.0,-5.3,0.005,0.7,0.003,0.027,34.0,20.0
0.0,2018010706,-6.5,0.0,0.1,75.0,2.8,1019.7,0.0,1249.0,-5.6,0.005,0.7,0.003,0.027,35.0,17.0
0.0,2018010707,-6.7,0.0,0.4,76.0,2.8,1020.1,0.0,1903.0,-5.5,0.004,0.7,0.003,0.027,37.0,17.0
0.0,2018010708,-6.7,0.0,0.0,75.0,2.8,1020.4,0.0,1948.0,-5.7,0.005,0.7,0.003,0.028,39.0,19.0
0.0508287292817679,2018010709,-6.0,0.0,0.7,73.0,2.9,1020.4,0.0,1734.0,-4.7,0.007,0.8,0.004,0.032,51.0,23.0
0.1093922651933701,2018010710,-3.4,0.0,0.4,68.0,3.2,1020.9,0.0,1670.0,-2.0,0.008,0.9,0.005,0.033,64.0,30.0
0.1259668508287292,2018010711,-0.9,0.0,0.5,58.0,3.3,1021.7,0.0,1863.0,-0.3,0.009,0.9,0.007,0.035,66.0,38.0
0.1779005524861878,2018010712,-0.1,0.0,1.1,53.0,3.2,1021.1,0.0,1803.0,0.9,0.007,0.8,0.014,0.026,46.0,38.0
0.1790055248618784,2018010713,1.6,0.0,1.3,44.0,3.0,1019.4,0.1,1541.0,3.3,0.006,0.7,0.019,0.022,50.0,34.0
0.1005524861878453,2018010714,1.7,0.0,0.8,48.0,3.3,1018.1,0.0,1868.0,2.3,0.004,0.7,0.022,0.021,48.0,26.0
0.1834254143646408,2018010715,2.8,0.0,1.1,45.0,3.4,1017.6,0.0,1930.0,3.2,0.004,0.7,0.024,0.019,54.0,26.0
0.205524861878453,2018010716,4.9,0.0,1.2,37.0,3.2,1016.7,0.3,1947.0,7.4,0.004,0.7,0.024,0.019,39.0,25.0
0.0276243093922651,2018010717,4.6,0.0,0.9,36.0,3.0,1016.8,0.6,1982.0,5.0,0.004,0.7,0.022,0.023,36.0,21.0
0.0011049723756906,2018010718,4.2,0.0,0.8,47.0,3.9,1016.7,0.0,1996.0,3.2,0.005,0.8,0.015,0.032,41.0,20.0
0.0,2018010719,3.7,0.0,0.8,51.0,4.1,1016.3,0.0,1097.0,1.8,0.004,0.8,0.006,0.041,53.0,26.0
0.0,2018010720,3.2,0.0,0.1,53.0,4.1,1016.6,0.0,2000.0,1.6,0.004,0.8,0.006,0.039,52.0,27.0
0.0,2018010721,3.1,0.0,0.6,57.0,4.3,1016.3,0.0,1987.0,1.6,0.005,0.8,0.006,0.041,52.0,28.0
0.0,2018010722,2.7,0.0,0.3,60.0,4.4,1015.7,0.0,1949.0,1.6,0.004,0.8,0.007,0.035,57.0,30.0
0.0,2018010723,2.3,0.0,0.1,64.0,4.6,1015.6,0.0,2000.0,1.6,0.004,0.8,0.005,0.037,49.0,31.0
0.0,2018010724,1.2,0.0,0.2,81.0,5.4,1015.2,0.0,586.0,1.5,0.003,0.8,0.007,0.03,48.0,30.0
0.0,2018010801,1.1,0.9,0.6,87.0,5.8,1014.5,0.0,325.0,1.4,0.003,0.8,0.009,0.025,49.0,24.0
0.0,2018010802,0.9,0.0,0.6,88.0,5.8,1013.8,0.0,429.0,1.1,0.003,0.7,0.012,0.019,40.0,25.0
0.0,2018010803,0.4,0.0,0.2,89.0,5.6,1012.9,0.0,329.0,0.1,0.003,0.8,0.007,0.022,44.0,31.0
0.0,2018010804,0.0,0.0,0.5,90.0,5.5,1011.5,0.0,264.0,-0.3,0.003,0.8,0.006,0.023,43.0,28.0
0.0,2018010805,0.3,0.0,0.4,92.0,5.8,1010.6,0.0,290.0,0.5,0.003,0.8,0.005,0.024,43.0,30.0
0.0,2018010806,0.5,0.0,0.4,92.0,5.8,1009.7,0.0,217.0,0.8,0.003,0.8,0.005,0.025,50.0,28.0
0.0,2018010807,1.0,0.0,0.4,93.0,6.1,1009.1,0.0,330.0,1.2,0.003,0.8,0.006,0.026,53.0,33.0
0.0,2018010808,1.1,0.0,0.5,92.0,6.1,1009.2,0.0,317.0,1.4,0.004,0.8,0.003,0.031,53.0,33.0
0.0077348066298342,2018010809,1.5,0.0,0.5,91.0,6.2,1009.0,0.0,198.0,1.7,0.005,1.0,0.003,0.032,63.0,35.0
0.0386740331491712,2018010810,2.1,0.7,0.2,91.0,6.4,1008.7,0.0,248.0,2.6,0.004,1.0,0.003,0.033,51.0,33.0
0.0707182320441989,2018010811,2.8,0.0,0.4,90.0,6.7,1008.4,0.0,358.0,4.8,0.004,0.9,0.005,0.028,48.0,30.0
0.1093922651933701,2018010812,3.2,0.0,0.5,89.0,6.8,1007.6,0.0,269.0,6.0,0.005,0.8,0.008,0.026,48.0,28.0
0.0883977900552486,2018010813,3.9,0.2,0.1,89.0,7.2,1005.9,0.0,391.0,6.2,0.004,0.8,0.01,0.023,40.0,26.0
0.0795580110497237,2018010814,4.1,0.0,0.7,89.0,7.3,1004.6,0.0,293.0,6.5,0.005,0.8,0.005,0.03,48.0,31.0
0.0685082872928176,2018010815,4.4,0.0,1.0,90.0,7.5,1004.1,0.0,292.0,6.4,0.004,0.9,0.003,0.031,59.0,34.0
0.03646408839779,2018010816,5.2,0.5,0.9,89.0,7.8,1003.4,0.0,443.0,7.1,0.005,0.9,0.003,0.032,61.0,31.0
0.0132596685082872,2018010817,5.1,0.0,0.6,89.0,7.8,1004.0,0.0,398.0,6.0,0.005,0.8,0.002,0.033,54.0,33.0
0.0011049723756906,2018010818,5.0,0.0,0.7,92.0,8.0,1004.1,0.0,253.0,5.4,0.007,0.9,0.002,0.035,58.0,32.0
0.0,2018010819,4.4,0.1,0.0,93.0,7.7,1004.6,0.0,185.0,4.1,0.006,1.0,0.001,0.035,52.0,28.0
0.0,2018010820,4.0,0.0,0.5,93.0,7.5,1004.9,0.0,169.0,3.1,0.004,1.0,0.002,0.032,56.0,34.0
0.0,2018010821,3.7,0.0,0.7,93.0,7.4,1005.2,0.0,266.0,2.6,0.005,1.0,0.006,0.032,42.0,26.0
0.0,2018010822,4.8,0.0,5.8,64.0,5.5,1006.0,0.0,2000.0,2.4,0.004,0.7,0.03,0.015,18.0,12.0
0.0,2018010823,4.2,0.0,3.8,60.0,5.0,1005.5,0.0,1719.0,1.1,0.004,0.8,0.029,0.018,31.0,13.0
0.0,2018010824,3.9,0.0,5.0,55.0,4.4,1005.3,0.0,1260.0,0.4,0.004,0.8,0.033,0.016,42.0,22.0
0.0,2018010901,4.0,0.0,4.4,42.0,3.4,1005.9,0.0,1359.0,-0.2,0.004,0.8,0.034,0.015,44.0,24.0
0.0,2018010902,3.4,0.0,4.1,39.0,3.0,1006.3,0.0,1273.0,-0.4,0.004,0.9,0.037,0.013,53.0,25.0
0.0,2018010903,3.2,0.0,4.6,40.0,3.1,1006.6,0.0,984.0,-0.4,0.004,0.8,0.037,0.012,54.0,20.0
0.0,2018010904,2.0,0.0,2.8,44.0,3.1,1006.3,0.0,1105.0,-0.7,0.003,0.8,0.034,0.011,42.0,20.0
0.0,2018010905,2.0,0.0,3.1,41.0,2.9,1006.8,0.0,1970.0,-0.6,0.003,0.8,0.032,0.011,25.0,15.0
0.0,2018010906,1.0,0.0,4.2,45.0,3.0,1007.0,0.0,1865.0,-0.8,0.003,0.7,0.031,0.013,36.0,16.0
0.0,2018010907,0.9,0.0,4.1,41.0,2.7,1007.3,0.0,1846.0,-0.9,0.003,0.7,0.025,0.022,41.0,22.0
0.0011049723756906,2018010908,0.5,0.0,3.9,43.0,2.7,1008.0,0.0,1986.0,-1.3,0.005,0.8,0.011,0.036,51.0,21.0
0.1016574585635359,2018010909,0.5,0.0,3.4,42.0,2.7,1008.5,0.0,1978.0,-1.3,0.004,0.8,0.012,0.036,68.0,24.0
