,기온(°C),강수량(mm),풍속(m__s),습도(%),증기압(hPa),현지기압(hPa),일조(hr),지면온도(°C),SO2,CO,O3,NO2,PM10,PM25
233,4.4,0.0,1.3,60.0,5.0,1014.4,0.1,4.5,0.002,0.5,0.028,0.015,26.0,12.0
234,3.3,0.0,1.7,71.0,5.5,1014.8,0.0,1.4,0.003,0.6,0.024,0.019,24.0,11.0
235,3.0,0.0,2.2,68.0,5.2,1015.7,0.0,1.6,0.003,0.6,0.029,0.014,28.0,18.0
236,2.2,0.0,2.5,60.0,4.3,1016.5,0.0,0.1,0.003,0.5,0.031,0.011,34.0,21.0
237,1.3,0.0,2.5,57.0,3.8,1016.9,0.0,-2.3,0.003,0.4,0.031,0.011,36.0,18.0
238,1.0,0.0,2.0,57.0,3.8,1017.5,0.0,-2.4,0.003,0.4,0.03,0.011,26.0,9.0
239,1.1,0.0,3.1,55.0,3.6,1017.3,0.0,-1.7,0.002,0.4,0.033,0.007,28.0,9.0
240,0.9,0.0,1.9,56.0,3.6,1017.4,0.0,-1.6,0.002,0.4,0.032,0.006,21.0,7.0
241,0.2,0.0,3.3,56.0,3.5,1017.7,0.0,-2.5,0.002,0.4,0.033,0.005,20.0,11.0
242,-0.4,0.0,3.3,52.0,3.1,1018.1,0.0,-3.2,0.002,0.4,0.033,0.004,22.0,11.0
243,-0.9,0.0,3.3,54.0,3.1,1018.0,0.0,-3.5,0.003,0.4,0.031,0.005,19.0,8.0
244,-2.1,0.0,4.4,56.0,2.9,1018.2,0.0,-4.9,0.003,0.4,0.03,0.005,18.0,10.0
245,-2.9,0.0,3.2,54.0,2.7,1018.2,0.0,-5.9,0.003,0.4,0.029,0.006,20.0,8.0
246,-3.0,0.0,2.4,49.0,2.4,1019.0,0.0,-6.2,0.003,0.4,0.027,0.008,22.0,6.0
247,-3.3,0.0,2.7,48.0,2.3,1019.3,0.0,-6.7,0.003,0.4,0.025,0.013,19.0,8.0
248,-3.5,0.0,3.3,39.0,1.8,1019.7,0.0,-7.1,0.003,0.4,0.022,0.018,19.0,6.0
249,-2.4,0.0,3.8,28.0,1.4,1019.9,0.7,-3.2,0.003,0.4,0.028,0.011,25.0,8.0
250,-1.2,0.0,3.1,25.0,1.4,1019.7,1.0,1.2,0.003,0.4,0.026,0.014,18.0,8.0
251,0.1,0.0,2.6,24.0,1.5,1019.2,1.0,6.5,0.003,0.4,0.028,0.013,22.0,9.0
252,1.7,0.0,1.5,27.0,1.9,1017.9,1.0,11.4,0.003,0.4,0.031,0.01,21.0,11.0
253,2.7,0.0,2.2,30.0,2.2,1016.9,1.0,14.3,0.0,0.0,0.0,0.0,18.0,7.0
254,3.3,0.0,3.0,35.0,2.7,1016.4,1.0,15.2,0.0,0.0,0.0,0.0,24.0,8.0
255,3.4,0.0,2.5,40.0,3.1,1015.8,1.0,13.1,0.003,0.3,0.032,0.012,20.0,11.0
256,3.5,0.0,1.8,45.0,3.5,1015.9,0.9,9.2,0.003,0.3,0.03,0.016,20.0,10.0
257,2.7,0.0,1.3,49.0,3.6,1015.8,0.9,2.4,0.003,0.3,0.026,0.02,25.0,11.0
258,1.6,0.0,1.3,60.0,4.1,1015.5,0.0,-0.2,0.003,0.4,0.022,0.024,27.0,9.0
259,0.9,0.0,0.7,75.0,4.9,1015.4,0.0,0.1,0.003,0.4,0.021,0.025,29.0,16.0
260,0.5,0.0,0.5,79.0,5.0,1015.5,0.0,-2.8,0.003,0.5,0.013,0.034,27.0,15.0
261,0.6,0.0,2.6,81.0,5.2,1016.0,0.0,-3.0,0.003,0.5,0.01,0.035,30.0,20.0
262,0.5,0.0,1.0,84.0,5.4,1016.3,0.0,-2.7,0.003,0.6,0.012,0.031,31.0,16.0
263,-0.2,0.0,1.7,86.0,5.2,1015.4,0.0,-3.8,0.003,0.6,0.008,0.036,26.0,16.0
264,-0.2,0.0,1.0,88.0,5.3,1014.8,0.0,-3.9,0.003,0.7,0.006,0.037,26.0,18.0
265,0.1,0.0,0.5,87.0,5.4,1015.0,0.0,-4.6,0.003,0.7,0.003,0.037,30.0,17.0
266,-0.2,0.0,0.4,89.0,5.4,1014.4,0.0,-4.1,0.003,0.6,0.01,0.027,26.0,16.0
267,-0.6,0.0,1.4,91.0,5.4,1014.8,0.0,-3.7,0.003,0.5,0.009,0.027,27.0,16.0
268,-1.1,0.0,0.4,93.0,5.3,1014.1,0.0,-3.6,0.003,0.7,0.003,0.033,22.0,15.0
269,-0.6,0.0,0.2,94.0,5.5,1013.5,0.0,-4.1,0.003,0.5,0.005,0.03,24.0,17.0
270,-0.8,0.0,0.4,94.0,5.4,1012.8,0.0,-4.9,0.003,0.5,0.004,0.032,22.0,15.0
271,-1.0,0.0,0.0,93.0,5.3,1012.4,0.0,-4.9,0.003,0.6,0.002,0.035,28.0,11.0
272,-0.5,0.0,0.4,92.0,5.4,1012.3,0.0,-3.2,0.003,0.7,0.003,0.036,27.0,18.0
273,0.3,0.0,0.1,89.0,5.6,1011.9,0.0,-1.4,0.003,0.7,0.005,0.036,45.0,23.0
274,1.4,0.0,1.3,82.0,5.6,1012.4,0.0,0.4,0.004,0.9,0.004,0.039,46.0,23.0
275,1.2,0.0,0.5,89.0,5.9,1012.3,0.0,-0.6,0.003,0.7,0.009,0.033,57.0,30.0
276,4.2,0.1,2.5,85.0,7.0,1010.7,0.4,7.9,0.004,0.5,0.027,0.017,53.0,35.0
277,5.7,0.0,1.7,76.0,6.9,1009.2,0.5,8.0,0.005,0.6,0.029,0.021,40.0,24.0
278,7.0,0.0,3.3,54.0,5.4,1008.2,0.3,8.7,0.009,0.9,0.036,0.024,69.0,50.0
279,7.0,0.0,2.6,51.0,5.1,1007.6,0.7,7.3,0.009,0.9,0.037,0.024,116.0,85.0
280,6.1,0.0,1.6,62.0,5.8,1007.6,0.0,4.9,0.01,1.0,0.034,0.028,130.0,102.0
281,5.8,0.0,2.2,55.0,5.1,1007.6,0.0,2.1,0.01,0.9,0.033,0.031,151.0,117.0
282,5.0,0.0,0.8,59.0,5.2,1007.6,0.0,-0.8,0.007,0.9,0.017,0.046,119.0,91.0
283,4.1,0.0,1.5,68.0,5.6,1008.1,0.0,-1.7,0.005,0.7,0.026,0.025,100.0,72.0
284,3.0,0.0,1.9,72.0,5.5,1008.8,0.0,-1.8,0.004,0.7,0.026,0.022,76.0,55.0
285,2.2,0.0,2.6,69.0,4.9,1009.2,0.0,-2.0,0.004,0.6,0.027,0.019,65.0,48.0
286,1.5,0.0,0.8,68.0,4.6,1009.2,0.0,-3.3,0.004,0.6,0.021,0.026,53.0,45.0
287,0.9,0.0,0.6,71.0,4.6,1009.1,0.0,-4.1,0.004,0.6,0.02,0.027,57.0,38.0
288,0.8,0.0,0.7,72.0,4.7,1009.2,0.0,-4.5,0.004,0.6,0.024,0.02,56.0,34.0
289,0.4,0.0,0.5,71.0,4.5,1009.2,0.0,-5.0,0.004,0.7,0.017,0.027,48.0,37.0
290,0.0,0.0,1.2,69.0,4.2,1009.5,0.0,-5.3,0.004,0.7,0.014,0.028,46.0,34.0
291,-0.3,0.0,0.4,66.0,4.0,1009.8,0.0,-5.7,0.003,0.7,0.016,0.026,40.0,29.0
292,-1.0,0.0,0.6,70.0,4.0,1009.4,0.0,-6.4,0.004,0.5,0.024,0.017,34.0,25.0
293,-1.7,0.0,2.1,67.0,3.6,1009.1,0.0,-6.6,0.005,0.5,0.021,0.021,29.0,14.0
294,-2.1,0.0,1.7,60.0,3.1,1008.8,0.0,-7.1,0.004,0.4,0.012,0.031,28.0,17.0
295,-2.1,0.0,1.8,59.0,3.1,1008.6,0.0,-7.2,0.004,0.6,0.002,0.039,27.0,15.0
296,-2.1,0.0,0.7,60.0,3.1,1008.6,0.0,-6.2,0.004,0.8,0.003,0.04,36.0,18.0
297,-1.7,0.0,0.9,71.0,3.8,1008.7,0.0,-2.5,0.004,0.9,0.004,0.04,46.0,23.0
298,-0.4,0.0,0.8,68.0,4.1,1008.6,0.6,0.3,0.004,0.7,0.009,0.037,55.0,27.0
299,1.0,0.0,1.1,60.0,3.9,1008.1,1.0,5.2,0.004,0.5,0.021,0.023,46.0,27.0
300,2.9,0.0,3.5,63.0,4.8,1007.1,0.8,7.4,0.004,0.5,0.028,0.016,37.0,20.0
301,1.7,0.0,1.6,82.0,5.7,1006.5,0.3,2.7,0.004,0.6,0.018,0.027,47.0,26.0
302,2.9,0.0,0.8,81.0,6.1,1005.7,0.3,5.7,0.005,0.7,0.018,0.032,49.0,34.0
303,3.1,0.0,3.5,76.0,5.8,1006.6,0.0,3.5,0.004,0.6,0.029,0.018,69.0,48.0
304,3.0,0.0,1.9,68.0,5.2,1007.2,0.2,2.4,0.004,0.5,0.027,0.019,38.0,27.0
305,1.1,0.0,1.9,75.0,5.0,1008.1,0.1,0.1,0.003,0.5,0.025,0.02,37.0,27.0
306,-0.5,0.1,3.0,78.0,4.6,1008.9,0.0,-1.8,0.003,0.5,0.02,0.024,35.0,22.0
307,-1.1,0.0,1.2,83.0,4.7,1009.9,0.0,-2.2,0.003,0.4,0.025,0.018,29.0,19.0
308,-0.9,0.0,0.6,76.0,4.3,1010.4,0.0,-2.3,0.003,0.4,0.026,0.017,27.0,18.0
309,-0.6,0.0,2.2,66.0,3.9,1011.0,0.0,-2.4,0.003,0.3,0.027,0.014,31.0,11.0
310,-1.2,0.0,1.0,74.0,4.2,1011.4,0.0,-3.6,0.003,0.3,0.026,0.013,22.0,11.0
311,-1.6,0.0,1.7,83.0,4.5,1012.0,0.0,-2.7,0.002,0.3,0.027,0.01,27.0,16.0
312,-1.7,0.0,0.4,90.0,4.9,1012.1,0.0,-2.2,0.002,0.4,0.028,0.009,23.0,14.0
313,-1.8,0.0,2.3,95.0,5.1,1012.3,0.0,-1.8,0.002,0.4,0.028,0.008,22.0,13.0
314,-1.9,0.0,1.4,85.0,4.5,1013.1,0.0,-1.8,0.003,0.4,0.027,0.008,28.0,14.0
315,-2.6,0.2,1.2,81.0,4.1,1013.6,0.0,-2.0,0.003,0.3,0.027,0.008,27.0,13.0
316,-2.8,0.0,0.5,84.0,4.2,1013.9,0.0,-2.2,0.003,0.4,0.025,0.01,32.0,17.0
317,-3.1,0.0,0.9,88.0,4.3,1013.9,0.0,-2.0,0.003,0.4,0.022,0.013,34.0,16.0
318,-2.8,0.1,1.3,89.0,4.4,1014.3,0.0,-1.9,0.003,0.4,0.024,0.011,37.0,19.0
319,-2.9,0.0,2.4,75.0,3.7,1015.0,0.0,-2.0,0.003,0.4,0.022,0.014,42.0,18.0
320,-3.3,0.0,3.5,72.0,3.5,1015.9,0.0,-2.2,0.002,0.4,0.019,0.016,40.0,21.0
321,-3.3,0.0,3.4,68.0,3.3,1016.5,0.1,-1.9,0.003,0.4,0.023,0.013,47.0,18.0
322,-2.1,0.0,3.5,56.0,2.9,1016.9,1.0,-0.9,0.003,0.4,0.025,0.012,48.0,16.0
323,-1.2,0.0,3.2,55.0,3.1,1016.9,1.0,2.8,0.003,0.4,0.027,0.009,51.0,8.0
324,-1.8,0.0,4.1,55.0,3.0,1016.7,1.0,5.4,0.003,0.3,0.03,0.007,48.0,11.0
325,-1.8,0.0,2.5,57.0,3.0,1015.7,0.5,3.9,0.002,0.3,0.03,0.007,39.0,11.0
326,-1.1,0.0,2.4,48.0,2.7,1015.6,0.6,7.1,0.003,0.3,0.03,0.007,32.0,8.0
327,-1.4,0.0,2.9,37.0,2.0,1016.2,0.7,4.8,0.003,0.3,0.03,0.008,31.0,8.0
328,-1.5,0.0,2.8,37.0,2.0,1016.4,1.0,2.9,0.003,0.3,0.03,0.008,25.0,6.0
329,-2.8,0.0,3.2,40.0,2.0,1017.0,1.0,-2.3,0.003,0.4,0.028,0.009,27.0,9.0
330,-3.8,0.0,4.2,46.0,2.1,1017.3,0.5,-5.1,0.002,0.4,0.024,0.013,25.0,11.0
331,-4.0,0.0,2.5,53.0,2.4,1017.5,0.0,-5.9,0.002,0.4,0.024,0.014,28.0,9.0
332,-3.6,0.0,2.9,52.0,2.4,1017.4,0.0,-6.0,0.003,0.4,0.024,0.012,25.0,11.0
333,-3.1,0.0,3.6,52.0,2.5,1017.0,0.0,-6.0,0.003,0.3,0.025,0.01,23.0,10.0
334,-3.2,0.0,3.3,54.0,2.6,1017.3,0.0,-5.7,0.003,0.3,0.026,0.008,25.0,7.0
335,-3.8,0.0,3.9,55.0,2.5,1018.4,0.0,-5.8,0.003,0.4,0.027,0.007,30.0,8.0
336,-4.9,0.0,4.5,51.0,2.2,1018.7,0.0,-7.0,0.003,0.4,0.028,0.006,29.0,12.0
337,-5.7,0.0,3.7,51.0,2.0,1019.2,0.0,-8.4,0.003,0.3,0.028,0.005,34.0,14.0
338,-6.3,0.0,5.4,49.0,1.9,1019.8,0.0,-9.3,0.003,0.3,0.028,0.004,32.0,13.0
339,-6.4,0.0,3.1,47.0,1.8,1020.6,0.0,-9.8,0.003,0.3,0.027,0.005,38.0,13.0
340,-7.0,0.0,1.5,49.0,1.8,1020.6,0.0,-10.5,0.003,0.4,0.026,0.005,40.0,10.0
341,-7.5,0.0,2.5,50.0,1.7,1020.4,0.0,-10.8,0.003,0.4,0.026,0.006,37.0,15.0
342,-7.4,0.0,2.8,47.0,1.6,1020.9,0.0,-11.0,0.004,0.4,0.025,0.007,37.0,12.0
343,-7.6,0.0,3.5,49.0,1.7,1021.1,0.0,-11.1,0.004,0.4,0.023,0.009,32.0,13.0
344,-7.5,0.0,3.1,49.0,1.7,1020.6,0.0,-11.0,0.004,0.4,0.023,0.009,32.0,10.0
345,-5.7,0.0,3.2,47.0,1.9,1020.4,0.8,-6.2,0.004,0.4,0.024,0.009,26.0,9.0
346,-3.9,0.0,2.4,46.0,2.1,1020.9,1.0,-0.4,0.003,0.4,0.025,0.008,28.0,15.0
347,-2.1,0.0,1.9,43.0,2.3,1020.8,1.0,4.4,0.003,0.4,0.026,0.007,27.0,10.0
348,-0.7,0.0,0.9,43.0,2.5,1019.8,1.0,9.2,0.003,0.4,0.027,0.008,27.0,9.0
349,0.4,0.0,1.9,40.0,2.5,1018.5,1.0,11.9,0.003,0.4,0.027,0.01,20.0,6.0
350,1.2,0.0,1.9,41.0,2.7,1018.0,1.0,12.5,0.003,0.4,0.028,0.01,21.0,8.0
351,1.9,0.0,1.8,34.0,2.4,1017.7,1.0,11.1,0.003,0.4,0.028,0.011,24.0,7.0
352,1.5,0.0,2.0,35.0,2.4,1017.9,1.0,7.0,0.003,0.4,0.029,0.01,20.0,5.0
353,0.8,0.0,1.5,42.0,2.7,1017.8,1.0,-0.7,0.004,0.4,0.024,0.016,19.0,8.0
354,-0.7,0.0,1.8,51.0,3.0,1017.7,0.6,-3.7,0.003,0.4,0.023,0.017,25.0,9.0
355,-1.2,0.0,0.6,59.0,3.3,1018.4,0.0,-4.9,0.003,0.5,0.02,0.019,20.0,12.0
356,-1.6,0.0,0.7,65.0,3.5,1018.6,0.0,-5.8,0.003,0.4,0.021,0.019,21.0,10.0
357,-1.8,0.0,0.5,65.0,3.5,1018.8,0.0,-6.4,0.003,0.6,0.01,0.033,22.0,10.0
358,-2.1,0.0,1.0,63.0,3.3,1018.6,0.0,-7.0,0.003,0.7,0.002,0.04,24.0,13.0
359,-2.5,0.0,0.7,63.0,3.2,1018.3,0.0,-7.5,0.003,0.7,0.005,0.037,23.0,12.0
360,-3.3,0.0,2.2,72.0,3.5,1017.6,0.0,-8.0,0.003,0.4,0.028,0.009,23.0,12.0
361,-3.1,0.0,2.3,71.0,3.5,1017.8,0.0,-7.8,0.003,0.4,0.027,0.01,15.0,10.0
362,-3.2,0.0,1.1,70.0,3.4,1018.3,0.0,-8.4,0.003,0.5,0.018,0.02,21.0,9.0
363,-4.1,0.0,1.6,81.0,3.7,1018.8,0.0,-8.6,0.003,0.7,0.005,0.034,17.0,13.0
364,-4.0,0.0,0.4,81.0,3.7,1019.0,0.0,-9.1,0.003,0.7,0.005,0.031,20.0,14.0
365,-4.1,0.0,0.2,82.0,3.7,1019.2,0.0,-9.0,0.003,0.7,0.003,0.032,22.0,12.0
366,-4.3,0.0,0.7,80.0,3.6,1019.4,0.0,-9.0,0.003,0.8,0.002,0.032,19.0,10.0
367,-4.2,0.0,0.3,83.0,3.7,1019.4,0.0,-9.4,0.003,1.0,0.002,0.031,22.0,13.0
368,-4.8,0.0,1.2,84.0,3.6,1019.4,0.0,-9.3,0.004,1.1,0.004,0.034,31.0,22.0
369,-2.6,0.0,1.2,68.0,3.4,1020.1,0.5,-5.4,0.004,0.5,0.018,0.02,49.0,34.0
370,-0.6,0.0,2.2,54.0,3.2,1020.5,1.0,0.0,0.004,0.4,0.025,0.013,33.0,13.0
371,0.7,0.0,1.6,40.0,2.6,1020.6,1.0,4.7,0.004,0.4,0.025,0.014,26.0,10.0
372,2.5,0.0,0.9,27.0,2.0,1020.0,1.0,11.3,0.003,0.4,0.028,0.012,24.0,12.0
373,3.6,0.0,2.0,28.0,2.2,1019.4,1.0,14.1,0.003,0.5,0.026,0.015,25.0,9.0
374,4.1,0.0,1.5,21.0,1.7,1018.5,1.0,14.9,0.003,0.4,0.029,0.013,21.0,10.0
375,4.6,0.0,2.0,14.0,1.2,1018.8,1.0,9.9,0.003,0.4,0.028,0.014,0.0,0.0
376,4.8,0.0,1.2,16.0,1.4,1019.2,1.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0
377,3.7,0.0,1.0,20.0,1.6,1019.2,1.0,0.6,0.002,0.5,0.016,0.029,0.0,0.0
378,1.8,0.0,2.2,24.0,1.7,1019.8,0.6,-2.5,0.002,0.5,0.01,0.037,0.0,0.0
379,0.5,0.0,0.7,29.0,1.8,1020.6,0.0,-4.1,0.002,0.5,0.013,0.032,0.0,0.0
380,-0.2,0.0,0.8,38.0,2.3,1021.3,0.0,-4.8,0.002,0.7,0.003,0.045,0.0,0.0
381,-1.0,0.0,0.9,46.0,2.6,1021.4,0.0,-5.6,0.003,0.6,0.012,0.03,0.0,0.0
382,-1.6,0.0,3.0,46.0,2.5,1021.3,0.0,-6.1,0.003,0.4,0.017,0.023,0.0,0.0
383,-1.8,0.0,1.9,48.0,2.6,1021.4,0.0,-6.7,0.002,0.5,0.005,0.035,0.0,0.0
384,-2.0,0.0,1.6,48.0,2.5,1021.9,0.0,-7.3,0.002,0.6,0.004,0.034,0.0,0.0
385,-3.0,0.0,1.7,54.0,2.6,1021.9,0.0,-7.8,0.001,0.6,0.004,0.031,0.0,0.0
386,-3.3,0.0,0.8,55.0,2.6,1021.9,0.0,-8.0,0.001,0.6,0.004,0.029,0.0,0.0
387,-3.5,0.0,0.9,60.0,2.8,1022.7,0.0,-7.6,0.002,0.5,0.007,0.025,0.0,0.0
388,-4.0,0.0,0.8,65.0,3.0,1022.7,0.0,-7.3,0.002,0.5,0.004,0.03,0.0,0.0
389,-3.9,0.0,0.8,65.0,3.0,1022.7,0.0,-7.2,0.002,0.6,0.003,0.03,0.0,0.0
390,-3.7,0.0,0.5,65.0,3.0,1023.1,0.0,-7.2,0.002,0.6,0.002,0.031,0.0,0.0
391,-3.9,0.0,0.4,59.0,2.7,1022.2,0.0,-7.8,0.002,0.7,0.002,0.034,0.0,0.0
392,-3.8,0.0,0.2,62.0,2.9,1022.4,0.0,-7.0,0.003,0.9,0.003,0.038,0.0,0.0
393,-2.8,0.0,0.3,58.0,2.9,1022.7,0.2,-3.3,0.004,1.1,0.004,0.041,0.0,0.0
394,-2.1,0.0,0.3,54.0,2.8,1023.7,0.0,-1.0,0.004,1.1,0.006,0.04,0.0,0.0
395,-0.1,0.0,0.7,46.0,2.8,1023.5,0.8,3.9,0.004,1.1,0.006,0.046,0.0,0.0
396,2.1,0.0,0.7,40.0,2.8,1022.7,0.6,6.6,0.003,0.9,0.008,0.049,0.0,0.0
397,2.7,0.0,0.7,34.0,2.5,1022.4,0.1,6.3,0.003,0.7,0.011,0.04,0.0,0.0
398,3.5,0.0,0.7,31.0,2.4,1021.7,0.3,6.7,0.004,0.7,0.014,0.035,0.0,0.0
399,4.7,0.0,1.5,27.0,2.3,1021.0,0.4,7.9,0.006,0.6,0.016,0.035,0.0,0.0
400,5.4,0.0,1.1,25.0,2.2,1020.9,0.3,6.7,0.005,0.6,0.016,0.034,0.0,0.0
401,5.1,0.0,1.6,25.0,2.2,1020.7,1.0,2.2,0.005,0.6,0.011,0.04,0.0,0.0
402,4.2,0.0,0.6,29.0,2.4,1021.1,0.2,-1.1,0.005,1.1,0.003,0.051,0.0,0.0
403,2.5,0.0,0.8,46.0,3.4,1021.5,0.0,-2.4,0.004,1.0,0.003,0.05,0.0,0.0
404,1.4,0.0,0.1,55.0,3.7,1021.7,0.0,-3.3,0.004,1.0,0.003,0.047,0.0,0.0
405,1.2,0.0,0.4,52.0,3.5,1022.0,0.0,-3.9,0.003,0.9,0.003,0.044,0.0,0.0
406,0.8,0.0,0.5,54.0,3.5,1022.5,0.0,-4.3,0.003,0.8,0.003,0.042,0.0,0.0
407,0.1,0.0,0.6,61.0,3.8,1022.8,0.0,-4.0,0.003,0.8,0.002,0.043,0.0,0.0
408,0.0,0.0,0.8,60.0,3.7,1022.5,0.0,-4.7,0.002,0.9,0.002,0.04,0.0,0.0
409,-0.8,0.0,0.2,62.0,3.6,1022.5,0.0,-5.2,0.002,0.9,0.002,0.039,0.0,0.0
410,-1.3,0.0,0.3,66.0,3.7,1022.6,0.0,-5.6,0.002,0.9,0.002,0.039,0.0,0.0
411,-1.7,0.0,1.9,64.0,3.5,1022.9,0.0,-6.1,0.003,0.9,0.005,0.036,0.0,0.0
412,-1.1,0.0,2.6,61.0,3.5,1023.0,0.0,-6.2,0.003,0.5,0.018,0.019,0.0,0.0
413,-0.8,0.0,2.5,58.0,3.3,1022.4,0.0,-6.2,0.003,0.5,0.014,0.025,0.0,0.0
414,-1.6,0.0,1.4,66.0,3.6,1022.7,0.0,-6.0,0.004,0.7,0.005,0.039,0.0,0.0
415,-0.7,0.0,2.3,65.0,3.8,1022.3,0.0,-4.7,0.005,0.7,0.016,0.031,0.0,0.0
416,-0.6,0.0,2.8,66.0,3.9,1022.0,0.0,-5.6,0.004,0.9,0.005,0.047,0.0,0.0
417,1.2,0.0,2.5,60.0,4.0,1022.0,0.3,-1.7,0.005,0.7,0.021,0.028,0.0,0.0
418,2.5,0.0,2.7,57.0,4.2,1021.9,0.6,0.3,0.006,0.7,0.027,0.023,0.0,0.0
419,4.5,0.0,4.0,53.0,4.5,1022.1,1.0,5.5,0.006,0.8,0.03,0.022,0.0,0.0
420,5.8,0.0,3.3,44.0,4.1,1021.6,1.0,10.0,0.007,0.7,0.036,0.019,0.0,0.0
421,7.0,0.0,4.7,39.0,3.9,1019.9,1.0,11.8,0.007,0.7,0.04,0.02,90.0,67.0
422,7.6,0.0,2.5,36.0,3.8,1018.9,0.9,12.5,0.007,0.7,0.04,0.023,90.0,67.0
423,7.3,0.0,2.4,36.0,3.7,1019.4,0.0,8.9,0.007,0.7,0.037,0.028,90.0,70.0
424,6.4,0.0,2.5,40.0,3.8,1019.7,0.0,6.7,0.007,0.7,0.038,0.026,100.0,71.0
425,5.4,0.0,3.7,44.0,3.9,1019.9,0.0,3.6,0.007,0.8,0.032,0.03,110.0,84.0
426,4.2,0.0,2.3,48.0,4.0,1019.9,0.0,-0.6,0.007,0.9,0.029,0.035,122.0,98.0
427,3.8,0.0,2.6,51.0,4.1,1020.3,0.0,-1.0,0.007,0.9,0.028,0.03,127.0,98.0
428,3.1,0.0,2.2,55.0,4.2,1020.2,0.0,-2.3,0.007,0.9,0.028,0.026,130.0,100.0
429,2.1,0.0,2.9,61.0,4.3,1019.8,0.0,-2.2,0.006,0.9,0.025,0.03,133.0,104.0
430,1.7,0.0,2.4,62.0,4.3,1019.6,0.0,-2.7,0.006,1.0,0.015,0.041,127.0,110.0
431,1.4,0.0,2.1,63.0,4.3,1019.7,0.0,-3.4,0.005,0.9,0.018,0.036,125.0,108.0
432,0.9,0.0,1.1,67.0,4.4,1019.3,0.0,-3.9,0.006,1.0,0.018,0.034,116.0,101.0
433,0.7,0.0,2.0,71.0,4.6,1019.0,0.0,-3.3,0.006,0.9,0.024,0.023,117.0,102.0
434,0.0,0.0,2.4,78.0,4.8,1018.7,0.0,-4.5,0.006,0.8,0.029,0.015,123.0,107.0
435,-0.4,0.0,3.0,81.0,4.8,1018.8,0.0,-4.8,0.006,0.8,0.03,0.013,121.0,100.0
436,-0.2,0.0,1.7,85.0,5.1,1018.4,0.0,-5.1,0.006,0.8,0.026,0.017,114.0,93.0
437,-0.8,0.0,1.6,87.0,5.0,1018.0,0.0,-5.5,0.005,0.9,0.018,0.024,120.0,99.0
438,-1.0,0.0,0.8,88.0,5.0,1018.0,0.0,-6.0,0.005,1.0,0.007,0.039,128.0,108.0
439,-0.9,0.0,1.2,88.0,5.0,1017.7,0.0,-5.9,0.005,1.0,0.006,0.046,129.0,112.0
440,-1.1,0.0,1.1,88.0,5.0,1017.5,0.0,-5.8,0.005,1.0,0.006,0.047,133.0,114.0
441,-0.3,0.0,1.6,86.0,5.2,1017.2,0.1,-3.0,0.005,1.3,0.005,0.051,138.0,111.0
442,1.4,0.0,0.5,75.0,5.1,1017.1,0.9,1.7,0.005,0.9,0.019,0.035,147.0,121.0
443,3.2,0.0,1.7,57.0,4.4,1016.2,1.0,5.3,0.005,0.8,0.028,0.026,122.0,91.0
444,4.6,0.0,1.0,49.0,4.2,1015.7,1.0,9.4,0.004,0.8,0.027,0.029,99.0,76.0
445,5.4,0.0,1.3,42.0,3.8,1014.5,1.0,12.5,0.004,0.7,0.032,0.027,100.0,82.0
446,6.9,0.0,1.7,40.0,4.0,1013.5,1.0,14.5,0.004,0.7,0.031,0.03,86.0,68.0
447,8.0,0.0,2.0,34.0,3.6,1012.7,1.0,14.3,0.003,0.7,0.033,0.03,89.0,68.0
448,7.6,0.0,1.8,30.0,3.1,1011.6,1.0,10.7,0.003,0.6,0.031,0.034,87.0,65.0
449,6.7,0.0,1.8,32.0,3.1,1011.3,1.0,4.2,0.003,0.7,0.023,0.043,71.0,57.0
450,4.6,0.0,2.0,49.0,4.2,1012.2,0.3,0.0,0.004,0.8,0.027,0.037,88.0,70.0
451,2.1,0.0,2.4,57.0,4.1,1012.8,0.0,-1.6,0.004,0.7,0.029,0.034,92.0,70.0
452,1.8,0.0,1.3,60.0,4.2,1013.0,0.0,-1.8,0.004,0.8,0.027,0.036,81.0,58.0
453,1.6,0.0,0.6,68.0,4.7,1012.0,0.0,-2.6,0.003,0.9,0.009,0.054,75.0,61.0
454,1.2,0.0,1.8,73.0,4.9,1011.8,0.0,-3.3,0.002,1.0,0.007,0.054,72.0,57.0
455,0.6,0.0,0.8,77.0,4.9,1011.5,0.0,-3.7,0.002,0.9,0.015,0.039,75.0,55.0
456,0.5,0.0,1.2,75.0,4.8,1011.1,0.0,-2.0,0.002,0.8,0.023,0.027,64.0,51.0
457,0.9,0.0,0.7,76.0,5.0,1009.9,0.0,-1.6,0.002,0.7,0.03,0.017,66.0,53.0
458,0.7,0.0,1.5,88.0,5.7,1009.4,0.0,-1.4,0.002,0.6,0.034,0.014,60.0,44.0
459,0.1,0.7,1.9,98.0,6.1,1009.2,0.0,-1.4,0.002,0.8,0.03,0.013,55.0,47.0
460,0.5,0.0,1.6,97.0,6.1,1008.4,0.0,-1.8,0.003,0.9,0.025,0.017,83.0,65.0
461,0.3,0.0,3.3,96.0,6.0,1007.9,0.0,-1.4,0.004,0.9,0.028,0.012,88.0,74.0
462,1.0,0.5,3.0,97.0,6.3,1008.5,0.0,-1.3,0.003,0.7,0.03,0.011,32.0,28.0
463,1.1,0.0,2.1,83.0,5.5,1009.2,0.0,-1.3,0.003,0.7,0.024,0.017,33.0,26.0
